Date,Team,Opponent,Team Score,Opponent Score
2/28/2013,North Dakota,Portland St,74,66
2/28/2013,Cent Arkansas,Lamar,106,99
2/28/2013,Albany NY,New Hampshire,56,49
2/28/2013,UT Arlington,San Jose St,81,74
2/28/2013,UC Davis,UC Riverside,59,52
2/28/2013,Ga Southern,UNC Greensboro,66,60
2/28/2013,W Kentucky,South Alabama,79,73
2/28/2013,Alcorn St,Prairie View,81,75
2/28/2013,Jackson St,Alabama St,70,65
2/28/2013,Col Charleston,Wofford,55,50
2/28/2013,Virginia,Duke,73,68
2/28/2013,Gonzaga,BYU,70,65
2/28/2013,Temple,Detroit,83,78
2/28/2013,Drexel,Old Dominion,81,77
2/28/2013,Lipscomb,Jacksonville,77,73
2/28/2013,Hawaii,Santa Barbara,70,66
2/28/2013,Central Conn,St Francis PA,84,81
2/28/2013,Appalachian St,Samford,70,67
2/28/2013,FL Gulf Coast,Mercer,60,57
2/28/2013,W Illinois,Missouri KC,53,50
2/28/2013,Nicholls St,Sam Houston St,56,53
2/28/2013,Long Island,Sacred Heart,70,68
2/28/2013,Robert Morris,Bryant,77,75
2/28/2013,Texas St,Seattle,67,65
2/28/2013,McNeese St,Oral Roberts,56,54
2/28/2013,TN Martin,Murray St,69,68
2/28/2013,Montana St,Southern Utah,62,61
3/1/2013,SC Upstate,ETSU,88,56
3/1/2013,Loyola-Chicago,Cleveland St,87,60
3/1/2013,Brown,Cornell,84,65
3/1/2013,Columbia,Yale,59,46
3/1/2013,Dartmouth,Penn,69,64
3/1/2013,Princeton,Harvard,58,53
3/1/2013,Iona,Loyola MD,90,86
3/1/2013,Manhattan,Fairfield,34,31
3/1/2013,Marist,Siena,76,74
3/2/2013,Davidson,Ga Southern,83,48
3/2/2013,La Salle,Duquesne,97,64
3/2/2013,Austin Peay,TN Martin,91,58
3/2/2013,VA Commonwealth,Butler,84,52
3/2/2013,Minnesota,Penn St,73,44
3/2/2013,Gonzaga,Portland,81,52
3/2/2013,Houston,Marshall,103,76
3/2/2013,Wright St,Youngstown St,72,45
3/2/2013,N Dakota St,NE Omaha,84,57
3/2/2013,Louisiana Tech,San Jose St,88,61
3/2/2013,St Joseph's PA,Fordham,82,56
3/2/2013,Appalachian St,Chattanooga,86,60
3/2/2013,Kansas,West Virginia,91,65
3/2/2013,Bryant,St Francis PA,85,60
3/2/2013,Col Charleston,Furman,74,50
3/2/2013,NC A&T,S Carolina St,58,35
3/2/2013,Southern Univ,Prairie View,61,39
3/2/2013,St Bonaventure,Charlotte,104,83
3/2/2013,Mt St Mary's,F Dickinson,103,82
3/2/2013,Kent,Miami OH,78,58
3/2/2013,Robert Morris,Central Conn,81,61
3/2/2013,Southern Miss,East Carolina,88,69
3/2/2013,Valparaiso,WI Green Bay,75,56
3/2/2013,Gardner Webb,Presbyterian,76,57
3/2/2013,C Michigan,N Illinois,69,50
3/2/2013,TX Southern,Alcorn St,78,59
3/2/2013,FL Gulf Coast,Kennesaw,67,49
3/2/2013,Oral Roberts,Lamar,68,50
3/2/2013,Texas A&M,South Carolina,74,56
3/2/2013,Liberty,Radford,73,56
3/2/2013,Oklahoma,Iowa St,86,69
3/2/2013,UNLV,Nevada,80,63
3/2/2013,Niagara,St Peter's,78,61
3/2/2013,FL Atlantic,Florida Intl,77,60
3/2/2013,Evansville,Indiana St,84,68
3/2/2013,California,Colorado,62,46
3/2/2013,Drexel,UNC Wilmington,62,46
3/2/2013,Bucknell,Navy,62,46
3/2/2013,Seattle,UT San Antonio,53,37
3/2/2013,SE Missouri St,Murray St,84,68
3/2/2013,Holy Cross,Colgate,74,59
3/2/2013,E Illinois,Edwardsville,61,46
3/2/2013,UT Arlington,Utah St,61,46
3/2/2013,Fresno St,Air Force,56,41
3/2/2013,Buffalo,Akron,81,67
3/2/2013,VMI,Longwood,94,80
3/2/2013,Ball St,Toledo,86,72
3/2/2013,Elon,UNC Greensboro,80,66
3/2/2013,Morgan St,MD E Shore,58,45
3/2/2013,Purdue,Wisconsin,69,56
3/2/2013,Ohio,Bowling Green,78,65
3/2/2013,St Mary's CA,Santa Clara,80,67
3/2/2013,Oklahoma St,Texas,78,65
3/2/2013,Missouri,LSU,89,76
3/2/2013,Arkansas,Kentucky,73,60
3/2/2013,Indiana,Iowa,73,60
3/2/2013,Boise St,Colorado St,78,65
3/2/2013,Georgetown,Rutgers,64,51
3/2/2013,Florida,Alabama,64,52
3/2/2013,Creighton,Wichita St,91,79
3/2/2013,Tulsa,Tulane,78,66
3/2/2013,Detroit,IL Chicago,79,67
3/2/2013,St Francis NY,Sacred Heart,92,80
3/2/2013,Mercer,Stetson,77,65
3/2/2013,Alabama St,Grambling,74,62
3/2/2013,UTEP,Rice,67,56
3/2/2013,New Mexico,Wyoming,53,42
3/2/2013,NJIT,Houston Bap,69,58
3/2/2013,Charleston So,Coastal Car,75,64
3/2/2013,Maryland,Wake Forest,67,57
3/2/2013,Georgia,Tennessee,78,68
3/2/2013,Wagner,Monmouth NJ,67,57
3/2/2013,N Colorado,Portland St,85,75
3/2/2013,Memphis,UCF,76,67
3/2/2013,Winthrop,UNC Asheville,70,61
3/2/2013,Hampton,Florida A&M,77,68
3/2/2013,Texas Tech,TCU,72,63
3/2/2013,Sam Houston St,SE Louisiana,54,45
3/2/2013,Yale,Cornell,79,70
3/2/2013,Idaho,Texas St,90,81
3/2/2013,Santa Barbara,CS Northridge,83,74
3/2/2013,St Louis,G Washington,66,58
3/2/2013,Northern Iowa,Illinois St,80,72
3/2/2013,Missouri St,Bradley,64,56
3/2/2013,Lafayette,American Univ,80,72
3/2/2013,Marquette,Notre Dame,72,64
3/2/2013,ULL,ULM,71,63
3/2/2013,Middle Tenn St,W Kentucky,70,62
3/2/2013,Virginia Tech,Clemson,69,61
3/2/2013,Old Dominion,Northeastern,81,74
3/2/2013,Illinois,Nebraska,72,65
3/2/2013,Utah Valley,Chicago St,76,69
3/2/2013,San Diego,Pepperdine,76,69
3/2/2013,Belmont,Jacksonville St,78,71
3/2/2013,Wofford,Citadel,69,62
3/2/2013,North Florida,Lipscomb,85,78
3/2/2013,Ark Little Rock,Arkansas St,78,71
3/2/2013,Vanderbilt,Auburn,62,55
3/2/2013,Temple,Rhode Island,76,70
3/2/2013,Lehigh,Army,81,75
3/2/2013,Long Island,Quinnipiac,96,90
3/2/2013,Mississippi St,Mississippi,73,67
3/2/2013,Denver,New Mexico St,66,60
3/2/2013,Tennessee Tech,Morehead St,72,66
3/2/2013,Louisville,Syracuse,58,53
3/2/2013,Cincinnati,Connecticut,61,56
3/2/2013,Massachusetts,Xavier,77,72
3/2/2013,Delaware,George Mason,82,77
3/2/2013,Princeton,Dartmouth,68,63
3/2/2013,UAB,SMU,74,69
3/2/2013,UCLA,Arizona,74,69
3/2/2013,Rider,Canisius,65,61
3/2/2013,Dayton,Richmond,78,74
3/2/2013,NC Central,Savannah St,51,47
3/2/2013,North Dakota,E Washington,78,74
3/2/2013,N Kentucky,Jacksonville,66,62
3/2/2013,Missouri KC,IUPUI,48,44
3/2/2013,South Alabama,Troy,53,49
3/2/2013,TAM C. Christi,Nicholls St,68,64
3/2/2013,Tennessee St,E Kentucky,85,81
3/2/2013,BYU,Loy Marymount,73,70
3/2/2013,Towson,Hofstra,67,64
3/2/2013,Penn,Harvard,75,72
3/2/2013,Delaware St,Howard,56,53
3/2/2013,Duke,Miami FL,79,76
3/2/2013,Brown,Columbia,61,58
3/2/2013,Kansas St,Baylor,64,61
3/2/2013,Providence,St John's,62,59
3/2/2013,S Illinois,Drake,66,63
3/2/2013,Jackson St,Alabama A&M,60,57
3/2/2013,Montana,Montana St,71,68
3/2/2013,UC Davis,CS Fullerton,71,68
3/2/2013,UC Irvine,Long Beach St,72,69
3/2/2013,Cal Poly SLO,Hawaii,64,61
3/2/2013,W Carolina,Samford,56,54
3/2/2013,W Illinois,South Dakota,61,59
3/2/2013,Weber St,Northern Arizona,80,78
3/2/2013,James Madison,William & Mary,69,67
3/2/2013,IPFW,Oakland,74,72
3/2/2013,Pacific,UC Riverside,70,68
3/2/2013,E Michigan,W Michigan,50,49
3/2/2013,Michigan,Michigan St,58,57
3/2/2013,USC,Arizona St,57,56
3/2/2013,Norfolk St,Bethune-Cookman,62,61
3/2/2013,High Point,Campbell,63,62
3/2/2013,Cent Arkansas,McNeese St,68,67
3/2/2013,SF Austin,Northwestern LA,64,63
3/2/2013,CS Sacramento,Idaho St,53,52
3/3/2013,North Carolina,Florida St,79,58
3/3/2013,Iona,Siena,80,61
3/3/2013,Stanford,Utah,84,66
3/3/2013,TX Pan American,New Orleans,71,57
3/3/2013,Marist,Fairfield,73,60
3/3/2013,NC State,Georgia Tech,70,57
3/3/2013,MD Baltimore Co,Binghamton,59,49
3/3/2013,South Florida,DePaul,83,73
3/3/2013,Pittsburgh,Villanova,73,64
3/3/2013,Stony Brook,Albany NY,75,70
3/3/2013,New Hampshire,Maine,79,74
3/3/2013,Washington,Washington St,72,68
3/3/2013,Hartford,Vermont,61,58
3/3/2013,Loyola MD,Manhattan,63,61
3/3/2013,Boston College,Virginia,53,52
3/4/2013,Kansas,Texas Tech,79,42
3/4/2013,Morgan St,Delaware St,66,47
3/4/2013,Louisville,Cincinnati,67,51
3/4/2013,Montana,Southern Utah,86,74
3/4/2013,Norfolk St,Florida A&M,69,58
3/4/2013,Hampton,Bethune-Cookman,75,66
3/4/2013,Texas,Baylor,79,70
3/4/2013,NC Central,S Carolina St,62,54
3/4/2013,Coppin St,MD E Shore,63,60
3/4/2013,NC A&T,Savannah St,59,57
3/5/2013,Missouri,Arkansas,93,63
3/5/2013,Duke,Virginia Tech,85,57
3/5/2013,Notre Dame,St John's,66,40
3/5/2013,Toledo,N Illinois,70,46
3/5/2013,IL Chicago,Cleveland St,82,59
3/5/2013,Liberty,Coastal Car,78,61
3/5/2013,WI Green Bay,WI Milwaukee,62,46
3/5/2013,Longwood,UNC Asheville,87,72
3/5/2013,Akron,Miami OH,72,58
3/5/2013,Kansas St,TCU,79,68
3/5/2013,Providence,Seton Hall,76,66
3/5/2013,Ohio St,Indiana,67,58
3/5/2013,Kent,Bowling Green,69,61
3/5/2013,Iowa,Illinois,63,55
3/5/2013,Campbell,Presbyterian,81,73
3/5/2013,Boston College,Clemson,68,61
3/5/2013,Marquette,Rutgers,60,54
3/5/2013,Ball St,W Michigan,89,85
3/5/2013,Mississippi,Alabama,87,83
3/5/2013,Ohio,Buffalo,72,69
3/5/2013,Memphis,UTEP,56,54
3/5/2013,C Michigan,E Michigan,61,59
3/5/2013,Winthrop,Radford,60,58
3/5/2013,Youngstown St,Loyola-Chicago,62,60
3/6/2013,St Joseph's PA,Rhode Island,81,44
3/6/2013,Mercer,Lipscomb,82,48
3/6/2013,Florida,Vanderbilt,66,40
3/6/2013,Lafayette,Holy Cross,77,54
3/6/2013,Houston,Rice,84,62
3/6/2013,Colorado St,Wyoming,78,56
3/6/2013,Wagner,Central Conn,72,50
3/6/2013,Syracuse,DePaul,78,57
3/6/2013,Army,American Univ,65,44
3/6/2013,Temple,Fordham,74,55
3/6/2013,Robert Morris,St Francis NY,75,57
3/6/2013,Bucknell,Navy,58,42
3/6/2013,NC State,Wake Forest,81,66
3/6/2013,La Salle,G Washington,84,70
3/6/2013,South Florida,Connecticut,65,51
3/6/2013,New Mexico,Nevada,75,62
3/6/2013,Oklahoma,West Virginia,83,70
3/6/2013,Stanford,California,83,70
3/6/2013,Dayton,St Bonaventure,75,63
3/6/2013,Washington St,UCLA,73,61
3/6/2013,Xavier,St Louis,77,66
3/6/2013,Iowa St,Oklahoma St,87,76
3/6/2013,North Carolina,Maryland,79,68
3/6/2013,VA Commonwealth,Richmond,93,82
3/6/2013,LSU,Texas A&M,68,57
3/6/2013,Loy Marymount,Portland,65,54
3/6/2013,Villanova,Georgetown,67,57
3/6/2013,FL Gulf Coast,North Florida,73,63
3/6/2013,SE Missouri St,E Illinois,78,68
3/6/2013,Washington,USC,65,57
3/6/2013,Long Island,Quinnipiac,91,83
3/6/2013,South Carolina,Mississippi St,79,72
3/6/2013,Tennessee,Auburn,82,75
3/6/2013,San Diego St,Air Force,58,51
3/6/2013,Lehigh,Colgate,71,64
3/6/2013,Morehead St,TN Martin,73,66
3/6/2013,SMU,Tulsa,71,65
3/6/2013,Mt St Mary's,Bryant,75,69
3/6/2013,Michigan,Purdue,80,75
3/6/2013,Marshall,Southern Miss,88,84
3/6/2013,UNLV,Boise St,68,64
3/6/2013,UCF,UAB,74,70
3/6/2013,East Carolina,Tulane,88,85
3/6/2013,Charlotte,Duquesne,89,87
3/6/2013,Georgia Tech,Miami FL,71,69
3/6/2013,Nebraska,Minnesota,53,51
3/6/2013,CS Bakersfield,Seattle,75,74
3/7/2013,Denver,UT Arlington,84,55
3/7/2013,Weber St,Portland St,80,52
3/7/2013,Nicholls St,Lamar,90,63
3/7/2013,Colorado,Oregon,76,53
3/7/2013,Stetson,ETSU,67,46
3/7/2013,New Mexico St,Louisiana Tech,78,60
3/7/2013,Savannah St,MD E Shore,71,54
3/7/2013,Utah St,Texas St,77,61
3/7/2013,Santa Barbara,CS Fullerton,66,50
3/7/2013,Northwestern LA,TAM C. Christi,66,51
3/7/2013,Michigan St,Wisconsin,58,43
3/7/2013,SF Austin,Sam Houston St,57,42
3/7/2013,Drake,Bradley,81,66
3/7/2013,E Kentucky,SE Missouri St,84,69
3/7/2013,E Washington,Idaho St,87,73
3/7/2013,Gardner Webb,Campbell,71,57
3/7/2013,SC Upstate,Jacksonville,76,62
3/7/2013,CS Northridge,Hawaii,88,75
3/7/2013,Tennessee St,Morehead St,88,75
3/7/2013,Butler,Massachusetts,73,62
3/7/2013,Morgan St,Florida A&M,78,67
3/7/2013,SE Louisiana,McNeese St,79,68
3/7/2013,Montana,CS Sacramento,63,52
3/7/2013,Utah,Oregon St,72,61
3/7/2013,Georgia,Kentucky,72,62
3/7/2013,Coppin St,Bethune-Cookman,69,61
3/7/2013,N Colorado,Southern Utah,66,58
3/7/2013,Pacific,UC Irvine,70,62
3/7/2013,Missouri St,S Illinois,61,53
3/7/2013,Penn St,Northwestern,66,59
3/7/2013,Norfolk St,NC A&T,55,48
3/7/2013,Charleston So,Winthrop,54,47
3/7/2013,Cal Poly SLO,UC Riverside,68,62
3/7/2013,Montana St,Northern Arizona,83,79
3/7/2013,NC Central,Hampton,68,64
3/7/2013,VMI,Longwood,90,86
3/7/2013,San Diego,Pepperdine,62,59
3/7/2013,S Carolina St,Delaware St,62,60
3/7/2013,Florida St,Virginia,53,51
3/7/2013,Long Beach St,UC Davis,77,76
3/7/2013,Liberty,High Point,61,60
3/7/2013,Loy Marymount,San Francisco,61,60
3/8/2013,ULL,North Texas,74,55
3/8/2013,Ga Southern,Wofford,60,44
3/8/2013,W Carolina,Citadel,76,61
3/8/2013,Dartmouth,Cornell,76,62
3/8/2013,W Kentucky,ULM,74,60
3/8/2013,FL Gulf Coast,Stetson,72,58
3/8/2013,Creighton,Drake,65,53
3/8/2013,Wichita St,Missouri St,69,59
3/8/2013,Belmont,Tennessee St,82,73
3/8/2013,Mercer,SC Upstate,72,64
3/8/2013,Murray St,E Kentucky,81,73
3/8/2013,Illinois St,Northern Iowa,73,65
3/8/2013,Wright St,Youngstown St,66,59
3/8/2013,Fairfield,St Peter's,54,47
3/8/2013,UNC Greensboro,Chattanooga,87,81
3/8/2013,Siena,Marist,70,64
3/8/2013,Yale,Princeton,71,66
3/8/2013,Rutgers,Seton Hall,56,51
3/8/2013,Harvard,Columbia,56,51
3/8/2013,Furman,Samford,55,51
3/8/2013,San Diego,BYU,72,69
3/8/2013,Penn,Brown,66,64
3/8/2013,Loy Marymount,Santa Clara,60,58
3/8/2013,Troy,FL Atlantic,81,79
3/8/2013,Indiana St,Evansville,51,50
3/8/2013,WI Green Bay,IL Chicago,64,63
3/9/2013,Davidson,Ga Southern,86,59
3/9/2013,Washington St,USC,76,51
3/9/2013,St Louis,La Salle,78,54
3/9/2013,Richmond,Duquesne,79,55
3/9/2013,Denver,Louisiana Tech,78,54
3/9/2013,Baylor,Kansas,81,58
3/9/2013,Texas St,San Jose St,90,67
3/9/2013,Stony Brook,Binghamton,72,49
3/9/2013,Georgetown,Syracuse,61,39
3/9/2013,Creighton,Indiana St,64,43
3/9/2013,Pacific,Long Beach St,71,51
3/9/2013,Utah St,UT San Antonio,71,51
3/9/2013,Vermont,New Hampshire,61,42
3/9/2013,Gonzaga,Loy Marymount,66,48
3/9/2013,TX Pan American,NJIT,76,59
3/9/2013,S Dakota St,IUPUI,66,49
3/9/2013,Purdue,Minnesota,89,73
3/9/2013,Louisville,Notre Dame,73,57
3/9/2013,Montana St,CS Sacramento,71,55
3/9/2013,Duke,North Carolina,69,53
3/9/2013,Memphis,UAB,86,71
3/9/2013,Pittsburgh,DePaul,81,66
3/9/2013,Arizona,Arizona St,73,58
3/9/2013,CS Bakersfield,Utah Valley,73,58
3/9/2013,Wichita St,Illinois St,66,51
3/9/2013,Florida Intl,Ark Little Rock,69,54
3/9/2013,Middle Tenn St,ULL,81,66
3/9/2013,Iowa,Nebraska,74,60
3/9/2013,Mississippi,LSU,81,67
3/9/2013,SE Louisiana,Lamar,86,72
3/9/2013,Yale,Penn,79,65
3/9/2013,Appalachian St,Furman,74,60
3/9/2013,Miami FL,Clemson,62,49
3/9/2013,UTEP,SMU,76,63
3/9/2013,Brown,Princeton,80,67
3/9/2013,Chicago St,Houston Bap,71,58
3/9/2013,Montana,Northern Arizona,63,50
3/9/2013,FL Gulf Coast,Mercer,88,75
3/9/2013,Lafayette,Lehigh,82,69
3/9/2013,Charlotte,St Joseph's PA,52,40
3/9/2013,Long Island,Wagner,94,82
3/9/2013,Niagara,Siena,74,62
3/9/2013,Bowling Green,Buffalo,76,65
3/9/2013,Toledo,E Michigan,78,67
3/9/2013,Arkansas,Texas A&M,73,62
3/9/2013,Northwestern LA,Sam Houston St,84,73
3/9/2013,Colorado St,Nevada,77,66
3/9/2013,Vanderbilt,South Carolina,74,64
3/9/2013,Utah,Oregon,72,62
3/9/2013,Santa Barbara,UC Riverside,56,46
3/9/2013,Massachusetts,Rhode Island,75,66
3/9/2013,Iowa St,West Virginia,83,74
3/9/2013,Fresno St,UNLV,61,52
3/9/2013,Harvard,Cornell,65,56
3/9/2013,SF Austin,TAM C. Christi,58,49
3/9/2013,Mt St Mary's,Robert Morris,69,60
3/9/2013,Southern Miss,UCF,70,62
3/9/2013,Cincinnati,South Florida,61,53
3/9/2013,Weber St,E Washington,65,57
3/9/2013,Bucknell,Army,78,70
3/9/2013,Col Charleston,W Carolina,78,70
3/9/2013,UCLA,Washington,61,54
3/9/2013,North Dakota,Southern Utah,68,61
3/9/2013,East Carolina,Marshall,86,79
3/9/2013,MD Baltimore Co,Hartford,69,62
3/9/2013,Elon,UNC Greensboro,68,61
3/9/2013,Tulsa,Rice,77,71
3/9/2013,Oklahoma St,Kansas St,76,70
3/9/2013,Oregon St,Colorado,64,58
3/9/2013,Dartmouth,Columbia,64,58
3/9/2013,Charleston So,VMI,71,65
3/9/2013,George Mason,Drexel,60,54
3/9/2013,Butler,Xavier,67,62
3/9/2013,Delaware,Hofstra,62,57
3/9/2013,James Madison,William & Mary,72,67
3/9/2013,Arkansas St,Troy,68,63
3/9/2013,Kent,Akron,68,64
3/9/2013,Connecticut,Providence,63,59
3/9/2013,Fordham,St Bonaventure,76,72
3/9/2013,Ohio,Miami OH,58,54
3/9/2013,Kentucky,Florida,61,57
3/9/2013,Florida St,NC State,71,67
3/9/2013,Boise St,San Diego St,69,65
3/9/2013,Idaho,Seattle,76,72
3/9/2013,Iona,Canisius,89,85
3/9/2013,W Michigan,C Michigan,71,68
3/9/2013,TCU,Oklahoma,70,67
3/9/2013,Alabama,Georgia,61,58
3/9/2013,McNeese St,Nicholls St,91,88
3/9/2013,Mississippi St,Auburn,74,71
3/9/2013,New Mexico St,UT Arlington,69,66
3/9/2013,UC Irvine,UC Davis,88,85
3/9/2013,Liberty,Gardner Webb,65,62
3/9/2013,W Kentucky,South Alabama,62,59
3/9/2013,Manhattan,Loyola MD,55,52
3/9/2013,St Mary's CA,San Diego,69,66
3/9/2013,Ball St,N Illinois,53,51
3/9/2013,Boston College,Georgia Tech,74,72
3/9/2013,Marquette,St John's,69,67
3/9/2013,Texas,Texas Tech,71,69
3/9/2013,Tennessee,Missouri,64,62
3/9/2013,Cent Arkansas,Oral Roberts,86,84
3/9/2013,Houston,Tulane,96,94
3/9/2013,Cal Poly SLO,CS Fullerton,62,60
3/9/2013,Wright St,Detroit,56,54
3/9/2013,Belmont,Murray St,70,68
3/9/2013,G Washington,Dayton,81,80
3/9/2013,Air Force,New Mexico,89,88
3/9/2013,Idaho St,Portland St,72,71
3/9/2013,Fairfield,Rider,43,42
3/9/2013,Albany NY,Maine,50,49
3/9/2013,Valparaiso,WI Green Bay,70,69
3/9/2013,W Illinois,South Dakota,54,53
3/10/2013,IPFW,Oakland,91,72
3/10/2013,Manhattan,Fairfield,60,42
3/10/2013,Ohio St,Illinois,68,55
3/10/2013,Vermont,MD Baltimore Co,85,72
3/10/2013,Wake Forest,Virginia Tech,90,79
3/10/2013,Liberty,Charleston So,87,76
3/10/2013,N Dakota St,Missouri KC,69,58
3/10/2013,Michigan St,Northwestern,71,61
3/10/2013,Temple,VA Commonwealth,84,76
3/10/2013,Col Charleston,Elon,68,60
3/10/2013,Iona,Niagara,79,73
3/10/2013,Florida Intl,Middle Tenn St,61,57
3/10/2013,Wisconsin,Penn St,63,60
3/10/2013,Virginia,Maryland,61,58
3/10/2013,Creighton,Wichita St,68,65
3/10/2013,Davidson,Appalachian St,65,62
3/10/2013,Northeastern,George Mason,69,67
3/10/2013,Albany NY,Stony Brook,61,59
3/10/2013,W Kentucky,Arkansas St,58,56
3/10/2013,Indiana,Michigan,72,71
3/10/2013,James Madison,Delaware,58,57
3/11/2013,Davidson,Col Charleston,74,55
3/11/2013,S Dakota St,IPFW,72,56
3/11/2013,Savannah St,MD E Shore,59,44
3/11/2013,Gonzaga,St Mary's CA,65,51
3/11/2013,James Madison,Northeastern,70,57
3/11/2013,N Dakota St,W Illinois,55,43
3/11/2013,Miami OH,Bowling Green,63,52
3/11/2013,Morgan St,S Carolina St,61,52
3/11/2013,Iona,Manhattan,60,57
3/11/2013,Buffalo,C Michigan,74,72
3/11/2013,W Kentucky,Florida Intl,65,63
3/11/2013,E Michigan,N Illinois,45,44
3/12/2013,Long Island,Mt St Mary's,91,70
3/12/2013,Rutgers,DePaul,76,57
3/12/2013,UT San Antonio,San Jose St,67,49
3/12/2013,Princeton,Penn,71,58
3/12/2013,Delaware St,Howard,73,61
3/12/2013,Texas St,Seattle,68,56
3/12/2013,Bethune-Cookman,Coppin St,89,78
3/12/2013,NC A&T,Florida A&M,65,54
3/12/2013,Valparaiso,Wright St,62,54
3/12/2013,S Dakota St,N Dakota St,73,67
3/12/2013,Seton Hall,South Florida,46,42
3/12/2013,Wyoming,Nevada,85,81
3/13/2013,Cincinnati,Providence,61,44
3/13/2013,UNLV,Air Force,72,56
3/13/2013,Buffalo,Ball St,76,61
3/13/2013,Villanova,St John's,66,53
3/13/2013,Texas,TCU,70,57
3/13/2013,New Mexico,Wyoming,59,46
3/13/2013,NC A&T,NC Central,55,42
3/13/2013,Syracuse,Seton Hall,75,63
3/13/2013,Mississippi St,South Carolina,70,59
3/13/2013,E Michigan,Miami OH,58,47
3/13/2013,Texas A&M,Auburn,71,62
3/13/2013,Bucknell,Lafayette,64,56
3/13/2013,Alabama A&M,Grambling,59,51
3/13/2013,Notre Dame,Rutgers,69,61
3/13/2013,Colorado St,Fresno St,67,61
3/13/2013,Colorado,Oregon St,74,68
3/13/2013,Sam Houston St,Cent Arkansas,69,63
3/13/2013,San Diego St,Boise St,73,67
3/13/2013,Houston,Rice,72,67
3/13/2013,McNeese St,Nicholls St,62,59
3/13/2013,Utah,USC,69,66
3/13/2013,Texas Tech,West Virginia,71,69
3/13/2013,Tulane,Marshall,66,64
3/13/2013,Washington,Washington St,64,62
3/13/2013,Bethune-Cookman,Norfolk St,70,68
3/13/2013,Arizona St,Stanford,89,88
3/13/2013,UAB,SMU,53,52
3/14/2013,Kansas,Texas Tech,91,63
3/14/2013,Weber St,Northern Arizona,84,58
3/14/2013,Cal Poly SLO,UC Davis,64,41
3/14/2013,Boston College,Georgia Tech,84,64
3/14/2013,SE Louisiana,McNeese St,85,65
3/14/2013,Georgetown,Cincinnati,62,43
3/14/2013,Louisville,Villanova,74,55
3/14/2013,Michigan,Penn St,83,66
3/14/2013,NC State,Virginia Tech,80,63
3/14/2013,North Dakota,Southern Utah,69,52
3/14/2013,Kansas St,Texas,66,49
3/14/2013,New Mexico St,Idaho,65,49
3/14/2013,Tennessee,Mississippi St,69,53
3/14/2013,Southern Miss,UAB,81,66
3/14/2013,W Michigan,E Michigan,70,55
3/14/2013,Iowa,Northwestern,73,59
3/14/2013,Maryland,Wake Forest,75,62
3/14/2013,N Colorado,Montana St,69,56
3/14/2013,Memphis,Tulane,81,68
3/14/2013,Missouri,Texas A&M,62,50
3/14/2013,UC Irvine,Hawaii,71,60
3/14/2013,UTEP,Houston,80,69
3/14/2013,Arizona,Colorado,79,69
3/14/2013,Utah,California,79,69
3/14/2013,Long Beach St,CS Fullerton,75,66
3/14/2013,Prairie View,Alcorn St,67,59
3/14/2013,Notre Dame,Marquette,73,65
3/14/2013,Iowa St,Oklahoma,73,66
3/14/2013,Jackson St,Alabama St,66,59
3/14/2013,Tulsa,East Carolina,79,72
3/14/2013,Butler,Dayton,73,67
3/14/2013,UT San Antonio,Louisiana Tech,73,67
3/14/2013,San Francisco,N Kentucky,73,68
3/14/2013,Charlotte,Richmond,68,63
3/14/2013,LSU,Georgia,68,63
3/14/2013,Massachusetts,G Washington,77,72
3/14/2013,UT Arlington,Utah St,83,78
3/14/2013,UCLA,Arizona St,80,75
3/14/2013,Florida St,Clemson,73,69
3/14/2013,Texas St,Denver,72,68
3/14/2013,Pacific,Santa Barbara,71,68
3/14/2013,Vanderbilt,Arkansas,75,72
3/14/2013,Morgan St,Savannah St,64,61
3/14/2013,Syracuse,Pittsburgh,62,59
3/14/2013,Delaware St,Hampton,63,60
3/14/2013,Sam Houston St,Oral Roberts,58,55
3/14/2013,Oregon,Washington,80,77
3/14/2013,Oklahoma St,Baylor,74,72
3/14/2013,Illinois,Minnesota,51,49
3/14/2013,Houston Bap,Utah Valley,76,74
3/14/2013,Nebraska,Purdue,57,55
3/14/2013,Kent,Buffalo,70,68
3/14/2013,St Joseph's PA,Xavier,58,57
3/15/2013,Florida,LSU,80,58
3/15/2013,Ohio St,Nebraska,71,50
3/15/2013,North Carolina,Florida St,83,62
3/15/2013,NC State,Virginia,75,56
3/15/2013,Oregon,Utah,64,45
3/15/2013,Southern Miss,UTEP,85,67
3/15/2013,St Louis,Charlotte,72,55
3/15/2013,Indiana,Illinois,80,64
3/15/2013,Vanderbilt,Kentucky,64,48
3/15/2013,UT Arlington,UT San Antonio,69,53
3/15/2013,Kansas,Iowa St,88,73
3/15/2013,Montana,N Colorado,70,56
3/15/2013,Southern Univ,Alabama A&M,72,59
3/15/2013,Prairie View,Jackson St,88,75
3/15/2013,Louisville,Notre Dame,69,57
3/15/2013,Miami FL,Boston College,69,58
3/15/2013,Butler,La Salle,69,58
3/15/2013,Morgan St,Bethune-Cookman,82,71
3/15/2013,SF Austin,SE Louisiana,68,57
3/15/2013,Memphis,Tulsa,85,74
3/15/2013,Ohio,W Michigan,74,63
3/15/2013,Kansas St,Oklahoma St,68,57
3/15/2013,New Mexico,San Diego St,60,50
3/15/2013,UNLV,Colorado St,75,65
3/15/2013,Alabama,Tennessee,58,48
3/15/2013,Wisconsin,Michigan,68,59
